date,lithology_alpha,lithology_bravo,lithology_charlie,lithology_delta,lithology_echo,lithology_foxtrot,lithology_golf,quality_massive,quality_jointed,quality_brecciated,feed_tonnes
2035-09-19,4955.612,6511.503,2140.111,7996.772,2920.234,6510.507,3650.882,8500.551,16867.427,9317.642,34685.621
2035-09-20,7126.354,3017.113,8896.049,12259.75,4648.559,848.79,4591.847,16950.946,10449.534,13987.982,41388.462
2035-09-21,7646.273,9612.546,3195.127,4136.773,637.231,3071.569,14467.061,18454.508,9954.981,14357.091,42766.581
2035-09-22,6003.813,3811.198,3374.015,3911.996,8204.484,5649.406,4306.754,7550.417,11917.239,15794.01,35261.666
2035-09-23,8427.927,4701.747,2836.19,4601.478,5308.532,3432.496,14084.773,5241.578,34024.457,4127.107,43393.142
2035-09-24,13526.955,8654.749,1683.442,9055.222,4272.981,4378.605,2124.482,26752.907,11988.875,4954.653,43696.435
2035-09-25,12117.489,5568.456,1596.564,12431.276,2261.865,3954.878,10179.046,24134.001,14016.573,9959.001,48109.575
2035-09-26,8941.487,8538.543,11131.699,3144.894,4934.976,3127.348,6733.495,20030.334,17753.923,8768.185,46552.442
2035-09-27,2640.12,15336.733,3554.411,4905.435,4232.404,3356.97,7855.909,16870.91,20194.832,4816.24,41881.982
2035-09-28,5383.164,8672.654,16996.556,2675.559,1133.221,14401.97,4253.934,26704.803,18544.498,8267.757,53517.058
2035-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035-09-30,13647.248,11050.218,678.666,6604.275,2388.511,7242.165,2834.109,7147.781,17228.109,20069.303,44445.193
2035-10-01,11668.214,6377.286,1139.685,14624.595,1817.648,1644.543,8105.6,15601.146,24483.036,5293.389,45377.571
2035-10-02,2439.193,15286.076,3957.093,5095.841,2801.654,4284.209,7248.588,6970.978,20536.243,13605.433,41112.654
2035-10-03,6459.678,8474.296,5669.643,16745.297,4279.472,7305.113,2292.086,15308.848,31497.646,4419.092,51225.586
2035-10-04,2869.796,13792.859,12078.824,2681.753,1815.476,9289.414,5187.387,20461.64,17437.703,9816.166,47715.51
2035-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035-10-06,9414.146,14798.184,2692.61,9009.217,405.688,5804.988,5916.409,16923.484,26252.84,4864.917,48041.241
2035-10-07,14209.797,4188.946,2078.542,3171.266,747.733,5200.829,1726.279,21290.273,4752.046,5281.074,31323.393
2035-10-08,2027.974,16490.788,2953.935,5719.861,2874.814,5394.449,7476.639,14279.537,23992.71,4666.215,42938.462
2035-10-09,4098.736,8056.035,5180.068,5187.385,5588.079,4860.145,9198.742,26937.224,12241.097,2990.868,42169.189
2035-10-10,2064.566,7916.766,4137.858,6010.314,5952.26,9408.264,5018.298,24913.84,8458.816,7135.67,40508.326
2035-10-11,9958.013,3320.833,5517.197,13018.512,4176.288,1893.369,3434.207,6537.563,27586.704,7194.151,41318.419
2035-10-12,9350.562,4984.108,2555.827,12138.331,3328.281,1840.789,442.612,10513.026,10971.332,13156.151,34640.51
2035-10-13,5158.414,9989.678,1949.623,13258.248,1832.62,6954.773,829.868,18157.321,16690.52,5125.384,39973.225
2035-10-14,3579.078,8468.583,8614.928,8217.047,2551.924,905.543,9685.125,9275.657,17515.542,15231.029,42022.229
2035-10-15,7566.703,5513.895,3222.84,6361.466,4219.418,10878.266,5886.754,8785.688,7919.48,26944.174,43649.342
2035-10-16,10500.864,12344.117,3031.341,2049.35,4268.705,1840.953,1081.734,6028.35,18819.37,10269.343,35117.063
2035-10-17,4484.519,17928.266,1161.384,10554.313,972.413,6540.812,1539.353,11680.587,19379.284,12121.188,43181.06
2035-10-18,8252.328,3772.961,9236.379,6198.771,5903.047,1470.177,2488.205,12241.816,13311.886,11768.166,37321.868
2035-10-19,3423.46,3967.469,6152.91,14720.663,3034.036,5781.201,215.306,16755.553,10786.636,9752.856,37295.046
2035-10-20,3843.287,9282.665,5514.108,2796.733,14700.286,5931.154,1692.409,7106.488,25870.836,10783.319,43760.642
2035-10-21,4888.565,6700.397,3108.731,9624.446,3238.968,852.608,9371.685,9367.492,14418.529,13999.379,37785.399
2035-10-22,9048.943,10307.542,3014.509,4989.022,4062.084,9379.272,411.739,13973.238,24798.535,2441.338,41213.111
2035-10-23,6603.846,8398.94,7078.667,6319.877,1722.034,2698.215,5079.427,26135.572,8298.875,3466.56,37901.006
2035-10-24,11876.313,5820.927,5169.717,2978.027,6439.649,2262.856,4128.478,17553.761,12032.418,9089.788,38675.967
2035-10-25,6323.118,10160.109,3876.28,12903.089,1099.123,10230.39,5914.157,10667.791,26543.13,13295.346,50506.267
2035-10-26,1949.6,21469.284,10067.875,3222.68,5471.607,2314.023,1017.592,24519.201,7685.847,13307.613,45512.661
2035-10-27,9042.676,6515.536,14852.333,3602.641,3167.07,4537.078,3439.85,18825.62,22101.037,4230.528,45157.184
2035-10-28,10359.478,10662.59,3471.355,9355.801,286.635,11026.839,1262.867,19313.76,23855.262,3256.544,46425.566
2035-10-29,2606.076,15849.454,2303.723,7592.908,3909.18,2319.921,4015.645,15707.375,11306.358,11583.172,38596.905
2035-10-30,8811.89,15989.474,558.798,7457.96,1453.729,8697.939,916.988,13817.157,19104.282,10965.34,43886.778
2035-10-31,3913.735,15861.72,2441.925,15218.33,2008.042,2875.547,2289.794,12437.089,18864.527,13307.477,44609.093
2035-11-01,4251.875,25812.838,1447.893,3702.491,2224.613,1045.987,3406.585,14328.996,14853.313,12709.973,41892.282
2035-11-02,6372.275,12535.458,3110.268,5358.305,6379.822,6601.435,1040.191,18636.929,13956.855,8803.97,41397.754
2035-11-03,13014.982,16294.147,855.16,8596.339,3073.013,4033.949,3351.066,16060.527,28243.022,4915.107,49218.655
2035-11-04,2586.841,6456.827,3567.26,4805.869,3774.535,9184.501,960.402,14894.124,8375.222,8066.888,31336.234
2035-11-05,4643.241,5639.367,1893.392,9469.463,1708.601,2160.035,21188.489,19875.416,14216.46,12610.712,46702.588
2035-11-06,9734.194,4383.447,2407.015,4340.719,2363.965,11662.247,1398.888,14236.786,17402.441,4651.248,36290.475
2035-11-07,5544.075,5784.849,4896.108,12183.044,7109.527,7723.934,205.357,20065.187,19489.078,3892.629,43446.894
2035-11-08,6732.266,19930.362,9251.483,4722.841,1133.57,5053.848,1712.857,21046.003,11470.699,16020.527,48537.228
2035-11-09,7254.483,6363.492,3357.676,7035.405,4575.06,5121.644,2822.213,2556.003,18632.791,15341.18,36529.974
2035-11-10,6380.849,10947.082,1438.32,1953.415,1295.295,8884.086,5425.682,6005.995,26772.306,3546.429,36324.73
2035-11-11,1177.76,3646.718,970.994,11554.103,2520.314,14074.712,6345.319,21555.012,10152.938,8581.97,40289.919
2035-11-12,6789.973,11975.234,747.092,7029.375,6170.043,3102.401,1878.953,14444.675,19986.871,3261.524,37693.07
2035-11-13,2530.629,6071.96,6174.116,13853.942,4177.542,837.582,4485.735,17629.267,12752.625,7749.613,38131.505
2035-11-14,4078.208,2665.043,6939.806,2772.527,197.7,20339.027,849.714,7011.506,18395.633,12434.885,37842.025
2035-11-15,9868.088,7012.29,6158.861,6277.444,531.519,11309.286,4549.554,13653.509,24516.33,7537.204,45707.043
2035-11-16,6663.833,5654.266,3259.877,3411.494,3350.785,9995.956,954.207,4717.044,20329.396,8243.978,33290.418
2035-11-17,5957.487,5067.437,2833.152,11983.222,895.8,13785.867,6945.509,5962.503,28134.623,13371.348,47468.474
2035-11-18,4450.695,6496.291,1064.939,7813.972,1388.126,7318.745,3171.873,6182.642,8936.358,16585.641,31704.641
2035-11-19,4272.411,3512.316,4684.444,13467.928,8544.151,9197.495,2005.107,25803.626,6729.879,13150.346,45683.851
2035-11-20,16674.277,8062.573,2355.261,8458.116,2396.846,5113.205,2535.951,14474.292,27600.057,3521.88,45596.23
2035-11-21,2626.299,7944.651,3289.804,16584.893,3093.541,2651.961,1487.936,10217.069,9882.229,17579.787,37679.085
2035-11-22,3774.918,9819.747,7803.49,6119.822,2784.184,14724.491,1737.341,14852.876,22786.529,9124.587,46763.992
2035-11-23,9593.764,16609.131,5270.58,3420.558,871.686,1922.654,1894.898,12759.795,17514.758,9308.718,39583.272
2035-11-24,12343.93,4551.649,4766.599,3106.618,1477.312,6952.116,4250.439,12758.219,14987.462,9702.982,37448.663
2035-11-25,8713.546,8222.051,10214.353,12132.682,2799.917,1172.918,5129.67,15244.966,23947.122,9193.048,48385.137
2035-11-26,4939.42,11671.357,2711.76,7326.312,15800.595,3544.736,3107.124,21907.366,20172.943,7020.995,49101.304
2035-11-27,7624.498,13624.535,11202.693,2780.118,2262.702,6036.232,522.398,15103.703,25594.427,3355.046,44053.176
2035-11-28,7055.158,9246.123,10281.362,6681.069,3296.227,4650.357,1724.25,3416.134,24881.498,14636.914,42934.545
2035-11-29,9223.081,4574.191,2184.002,3156.227,109.77,16999.066,3513.259,20247.418,13955.917,5556.262,39759.596
2035-11-30,5706.948,4590.175,1356.321,9731.817,8433.061,4120.709,1537.505,14492.741,14961.511,6022.284,35476.537
2035-12-01,3619.416,22271.174,1428.868,4228.346,1368.806,7720.315,3340.894,34426.718,3207.953,6343.147,43977.818
2035-12-02,4232.284,9311.511,5282.067,1753.733,770.713,11359.757,5339.686,4286.998,26560.927,7201.826,38049.751
2035-12-03,11648.883,5647.953,1589.458,11392.746,4076.849,1213.867,3987.794,11466.495,24290.956,3800.1,39557.551
2035-12-04,5721.965,12449.701,8765.9,6320.6,4022.591,4773.114,5256.702,12897.661,15070.568,19342.344,47310.573
2035-12-05,5898.224,16918.604,4536.207,12402.654,2840.51,6048.974,132.319,14046.481,28117.093,6613.918,48777.492
2035-12-06,13018.819,7121.613,5441.355,7974.767,734.3,3868.3,3540.592,29710.626,10293.893,1695.226,41699.746
2035-12-07,7579.44,7999.63,4828.447,4482.386,5326.712,6216.572,5636.517,10441.22,30091.976,1536.507,42069.704
2035-12-08,3501.355,9605.819,11456.59,8015.031,3491.526,3550.944,5161.252,12659.837,27527.146,4595.534,44782.516
2035-12-09,8896.105,22917.16,6373.345,6144.376,1099.032,9960.004,1980.571,11998.268,39033.545,6338.781,57370.594
2035-12-10,3844.599,8721.535,1693.892,13712.027,1962.006,7627.132,3495.59,10544.292,12796.396,17716.093,41056.781
2035-12-11,5415.717,8246.2,5822.004,15191.576,1680.717,1688.844,770.576,19842.572,9408.128,9564.935,38815.634
2035-12-12,5883.019,13114.109,3419.803,8348.211,263.772,7258.351,6428.507,5364.23,37736.419,1615.122,44715.772
2035-12-13,3136.983,7683.489,5903.185,4875.014,6614.461,5564.843,2404.561,16191.84,9053.983,10936.712,36182.535
2035-12-14,6754.967,6820.296,5308.318,3999.69,3160.66,9745.406,8804.418,18810.608,17626.514,8156.634,44593.756
2035-12-15,8846.394,5222.493,8756.451,3115.281,271.793,2259.438,5668.753,16512.488,9379.241,8248.874,34140.603
2035-12-16,5556.437,14715.867,357.414,2958.131,1181.178,5449.609,1050.284,4257.11,20839.336,6172.474,31268.919
2035-12-17,5643.661,3791.23,4535.678,21449.842,1697.751,17279.202,1675.613,30626.563,21111.186,4335.229,56072.978
2035-12-18,9857.451,9407.839,4360.995,12983.058,7982.869,2152.021,2392.365,22120.236,24783.079,2233.284,49136.598
2035-12-19,5581.099,17103.771,2499.282,9002.855,868.284,885.46,4336.371,14018.292,18020.349,8238.482,40277.123
2035-12-20,7779.863,5229.319,3801.655,12033.668,4283.014,4720.725,1747.035,11888.505,19082.019,8624.754,39595.279
2035-12-21,9282.66,5111.646,9772.174,7944.026,6706.712,8408.232,6829.859,10527.72,20623.93,22903.66,54055.31
2035-12-22,5528.451,11701.154,5145.529,11007.686,4129.552,10379.031,7237.134,7675.931,31576.566,15876.04,55128.537
2035-12-23,3230.543,12196.169,298.028,11768.479,719.872,5780.081,9362.614,15011.37,22912.595,5431.822,43355.787
2035-12-24,8178.864,9777.237,4444.788,5976.066,5618.002,6276.585,1591.258,10440.235,29367.248,2055.317,41862.799
2035-12-25,9673.941,10878.248,4913.003,12631.674,1458.673,4949.35,5354.778,9347.28,29123.017,11389.37,49859.667
2035-12-26,14128.096,14468.384,3996.52,3682.582,313.162,9850.901,7193.554,24515.954,21349.514,7767.732,53633.2
2035-12-27,3707.75,9656.634,7270.598,11913.988,5109.74,5054.765,1887.979,20116.11,16190.878,8294.467,44601.455
2035-12-28,6400.515,13205.61,3932.04,12878.808,328.72,4865.6,2485.297,8063.036,23420.728,12612.826,44096.59
2035-12-29,21347.71,11849.474,7580.678,2653.64,128.35,8229.854,2990.109,16042.82,22055.035,16681.959,54779.814
2035-12-30,3350.277,5062.136,3990.052,10677.881,696.631,12759.1,5065.436,12078.326,18577.387,10945.8,41601.513
2035-12-31,5128.325,6097.613,7730.928,1587.971,10878.053,3435.178,8688.557,12291.354,23182.211,8073.06,43546.625
